"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        2624,      -2.929986837,      0.3491044097,      0.4113764003,       3.095734305,     -0.3170191273,         3.3043134
          0,           0,        2625,      -2.913245944,      0.3651209816,      0.4136705206,       3.095832223,     -0.3167818988,       3.303802339
          0,           0,        2626,      -2.929455912,      0.3487410144,      0.4066588425,       3.122344949,      -0.316698568,       3.303458358
          0,           0,        2627,       -2.91984494,       0.358632188,      0.4131199515,       3.097854427,     -0.3185031244,       3.298504382
          0,           0,        2628,      -2.937155249,      0.3419305733,      0.4137012229,       3.115497624,     -0.3179683263,       3.299394608
          0,           0,        2629,       -2.91260433,      0.3671144804,      0.4140765698,       3.110468476,     -0.3156743171,       3.304898103
          0,           0,        2630,       -2.91677718,      0.3608850119,      0.4070418944,       3.087759401,     -0.3125436802,       3.312417555
          0,           0,        2631,      -2.917053389,      0.3601542559,      0.4139812491,       3.127881663,     -0.3157949893,       3.303584675
          0,           0,        2632,      -2.937294432,      0.3423042916,      0.4133755114,       3.089840953,     -0.3157751185,       3.303196518
          0,           0,        2633,      -2.913502187,      0.3657996423,      0.4134645299,       3.092392647,     -0.3099226841,       3.316938895
          0,           0,        2634,      -2.918909961,      0.3587980972,      0.4074493685,        3.12510694,     -0.3097622107,       3.316430479
          0,           0,        2635,      -2.916756966,      0.3610894219,      0.4141428348,       3.101028261,     -0.3096279966,       3.315396052
          0,           0,        2636,      -2.934249184,       0.345130679,      0.4130047524,        3.08162788,      -0.311402782,       3.309420544
          0,           0,        2637,        -2.9119522,      0.3662076502,      0.4136437667,       3.134723565,     -0.3071053732,       3.318460484
          0,           0,        2638,      -2.920782545,      0.3580852365,      0.4074643213,       3.091944753,     -0.3083116954,       3.313452498
          0,           0,        2639,      -2.915885729,      0.3619795103,      0.4140803146,       3.082147045,     -0.3102038417,       3.305977748
          0,           0,        2640,       -2.93891586,      0.3397218082,      0.4101498902,       3.117643691,     -0.3117495728,       3.299173372
          0,           0,        2641,      -2.918226071,      0.3603248703,      0.4125331594,         3.1023759,     -0.3080084683,       3.306448204
          0,           0,        2642,      -2.930105788,      0.3487586017,      0.4100522648,       3.078407819,     -0.3042002637,        3.31337109
          0,           0,        2643,      -2.911197364,      0.3665518222,      0.4150867912,       3.133298251,     -0.3034759415,       3.312867071
          0,           0,        2644,      -2.919800682,      0.3580527739,      0.4102180455,       3.101705411,     -0.3001003998,       3.319122161
          0,           0,        2645,       -2.91609769,      0.3618413883,      0.4127268361,       3.085477391,     -0.3047060527,       3.304431024
          0,           0,        2646,      -2.940263225,      0.3397127043,      0.4076722663,       3.075873396,     -0.3065614774,       3.297486576
          0,           0,        2647,      -2.917798565,      0.3596125796,      0.4141775483,       3.127861341,     -0.3042904069,       3.301666378
          0,           0,        2648,       -2.93107808,      0.3477546558,       0.412011324,       3.092651102,     -0.3029800948,       3.303027407
          0,           0,        2649,      -2.913012748,      0.3661148565,      0.4135433047,       3.096945127,     -0.3017009421,       3.304497593
          0,           0,        2650,      -2.919531375,      0.3577701366,        0.40919771,       3.129749888,     -0.2999302091,       3.307332609
          0,           0,        2651,      -2.916414596,      0.3615618763,       0.413985999,       3.103589754,     -0.3012365089,        3.30150567
          0,           0,        2652,        -2.9336351,      0.3463869643,      0.4115944453,        3.06707301,     -0.3021149215,       3.296916891
          0,           0,        2653,      -2.913068827,      0.3653729315,      0.4136613003,       3.122482743,     -0.2977599943,       3.306498245
          0,           0,        2654,      -2.921897731,      0.3566409001,      0.4088264917,       3.094507225,     -0.2979556414,       3.303526471
          0,           0,        2655,      -2.915271205,      0.3621567263,      0.4138521114,       3.088299694,     -0.2972876296,       3.302791306
          0,           0,        2656,      -2.930893577,      0.3474900405,      0.4119599053,       3.119687248,     -0.2976203126,       3.299141339
          0,           0,        2657,      -2.912828867,      0.3656287806,      0.4135792427,       3.106205847,     -0.2940259486,       3.306676455
          0,           0,        2658,      -2.921568628,      0.3566006531,      0.4087373289,       3.083055169,     -0.2925912752,       3.308063794
          0,           0,        2659,      -2.913495269,      0.3633556331,       0.414254992,       3.127410805,     -0.2932754332,       3.303853248
          0,           0,        2660,      -2.930217862,      0.3490102563,      0.4116072005,       3.087564545,       -0.29236939,       3.304101358
          0,           0,        2661,      -2.911915357,      0.3665091374,      0.4134134922,       3.103313176,     -0.2916795199,       3.304043562
          0,           0,        2662,      -2.921463477,      0.3564255822,      0.4092644139,       3.130116833,     -0.2898750897,       3.306945494
          0,           0,        2663,      -2.915073067,      0.3630225719,      0.4139721582,       3.097003555,     -0.2907272234,       3.302277114
          0,           0,        2664,      -2.930811284,      0.3485182262,      0.4112736158,       3.071109299,     -0.2875794127,       3.308954176
          0,           0,        2665,       -2.91191909,      0.3655545432,      0.4136642201,       3.133414862,     -0.2845754956,       3.315264335
          0,           0,        2666,        -2.9231599,      0.3554815831,      0.4090417375,       3.098744604,     -0.2815751029,       3.321510556
          0,           0,        2667,      -2.914951432,      0.3629524437,      0.4138657732,       3.091229387,     -0.2819680958,         3.3179109
          0,           0,        2668,      -2.936046079,      0.3423831232,      0.4088359744,       3.119100354,      -0.282112839,       3.315385631
          0,           0,        2669,      -2.918907006,      0.3594729578,      0.4127606166,        3.10301647,     -0.2803660711,         3.3181635
          0,           0,        2670,        -2.9311864,      0.3470287831,      0.4116404127,       3.117885014,     -0.2792909994,       3.318935481
          0,           0,        2671,      -2.911821414,      0.3672653939,      0.4144310884,       3.104023062,     -0.2786832997,       3.318547646
          0,           0,        2672,      -2.917586915,      0.3599976289,      0.4088715181,       3.085785324,     -0.2781123169,       3.318056225
          0,           0,        2673,      -2.916294401,      0.3606075333,      0.4133999962,       3.125633995,     -0.2817221252,       3.305201565
          0,           0,        2674,      -2.935837087,      0.3434433063,      0.4116946734,       3.090141375,     -0.2823607405,       3.301113799
          0,           0,        2675,      -2.912429906,      0.3658742597,      0.4140760613,       3.099896718,     -0.2767821352,       3.315377885
          0,           0,        2676,      -2.918250001,      0.3587376545,       0.408985919,       3.131353341,     -0.2762578572,       3.315241058
          0,           0,        2677,      -2.915863729,      0.3615092972,      0.4134339671,       3.095146127,     -0.2769118714,       3.312032036
          0,           0,        2678,      -2.933379857,      0.3455072189,      0.4116948272,       3.072856583,     -0.2788377835,       3.305481338
          0,           0,        2679,       -2.91117637,      0.3663981198,       0.414058036,       3.130345432,     -0.2761879112,       3.312942539
          0,           0,        2680,      -2.920071404,      0.3580849706,      0.4085283094,        3.09831301,     -0.2769284099,       3.310533827
          0,           0,        2681,       -2.91493884,      0.3620628066,      0.4136211985,       3.090880097,     -0.2794508499,        3.30283429
          0,           0,        2682,      -2.938970867,      0.3396515517,      0.4093513714,       3.115403756,     -0.2810038713,       3.298462315
          0,           0,        2683,      -2.917921843,      0.3602906255,      0.4129619073,       3.099749648,     -0.2795712144,        3.30370292
          0,           0,        2684,      -2.930233927,      0.3486360008,      0.4107529287,       3.080397283,     -0.2778081276,       3.309538031
          0,           0,        2685,      -2.911366098,      0.3664383582,      0.4146719274,       3.134884079,     -0.2791881354,        3.30658663
          0,           0,        2686,      -2.920214744,      0.3578019943,      0.4097506691,       3.101196332,     -0.2774486552,       3.312804098
          0,           0,        2687,       -2.91619051,      0.3616711521,      0.4130975811,       3.088907343,     -0.2823731504,       3.298971233
          0,           0,        2688,      -2.939285423,      0.3396954033,      0.4085080318,       3.117462252,     -0.2848341896,       3.293217106
          0,           0,        2689,      -2.919236736,      0.3594181866,      0.4135724484,       3.100749642,      -0.283348414,       3.299534222
          0,           0,        2690,      -2.931884615,      0.3475829291,      0.4114504368,       3.066126821,     -0.2835241992,       3.300893448
          0,           0,        2691,      -2.913071863,      0.3661095175,      0.4137171931,       3.097934654,     -0.2832979103,       3.303917836
          0,           0,        2692,      -2.919178746,      0.3579511991,      0.4094669443,       3.129172114,      -0.283328014,       3.306594895
          0,           0,        2693,      -2.916223121,      0.3618368938,      0.4136362122,       3.096527049,     -0.2859582197,       3.301906398
          0,           0,        2694,      -2.932476792,      0.3470712284,      0.4114874358,       3.079188002,     -0.2888813084,       3.297144505
          0,           0,        2695,      -2.912300426,      0.3660264979,      0.4141407676,       3.137793723,     -0.2872794402,        3.30591206
          0,           0,        2696,      -2.921940011,      0.3571813518,      0.4089693254,        3.09831035,     -0.2903481006,       3.301448987
          0,           0,        2697,      -2.915036517,      0.3623939768,      0.4139723301,       3.123288965,     -0.2927504529,       3.298748115
          0,           0,        2698,      -2.939302219,      0.3408804992,      0.4088155791,       3.085037427,     -0.2961617094,       3.293567462
          0,           0,        2699,       -2.91802994,      0.3601819684,       0.412605252,       3.089065933,     -0.2942651864,       3.303949119
          0,           0,        2700,      -2.929866509,      0.3486691549,      0.4115089798,       3.124778332,     -0.2934042747,       3.310710603
          0,           0,        2701,      -2.912125735,      0.3671311113,      0.4147213977,       3.107187363,     -0.2940551988,        3.31341101
          0,           0,        2702,      -2.918965615,      0.3590941394,       0.409185756,       3.086296861,     -0.2921706561,       3.322249222
          0,           0,        2703,      -2.915978897,      0.3612019949,      0.4132272373,        3.12622987,     -0.2975166072,       3.311729825
          0,           0,        2704,       -2.93516646,      0.3445829561,      0.4114611269,        3.08675691,     -0.2990048556,       3.311330647
          0,           0,        2705,      -2.912785938,      0.3660876295,      0.4142520211,       3.101128157,     -0.2982276868,        3.31638329
          0,           0,        2706,      -2.919600584,      0.3581194495,      0.4092520933,       3.130591759,     -0.3000842878,       3.314180818
          0,           0,        2707,      -2.916048198,      0.3619840779,      0.4133509668,        3.09663183,      -0.304177812,       3.305519476
          0,           0,        2708,      -2.933674084,      0.3461367672,      0.4114718366,       3.066332716,     -0.3056927416,       3.303192159
          0,           0,        2709,      -2.911819972,      0.3656291698,      0.4141786137,       3.131967062,      -0.302827282,       3.312025339
          0,           0,        2710,       -2.92165189,      0.3566905712,      0.4088095194,       3.101704746,     -0.3024071236,       3.314008914
          0,           0,        2711,      -2.915245552,      0.3622960489,      0.4134914735,       3.089061362,     -0.3047364939,       3.308298386
          0,           0,        2712,      -2.937890783,      0.3408377914,      0.4091463251,       3.115721384,     -0.3072899075,       3.302120346
          0,           0,        2713,      -2.918661223,      0.3598281192,      0.4129952029,       3.101702905,      -0.306703098,       3.304099195
          0,           0,        2714,      -2.931176635,      0.3476819159,      0.4110102415,       3.084040575,     -0.3061538272,       3.305284252
          0,           0,        2715,      -2.911777181,      0.3666234521,      0.4145959046,       3.136274521,     -0.3065287929,       3.303896517
          0,           0,        2716,      -2.919652914,      0.3586252103,      0.4094216123,       3.096045567,     -0.3041691676,       3.309140756
          0,           0,        2717,      -2.917069865,      0.3609094092,      0.4132464411,       3.103112275,     -0.3080650391,       3.296789543
          0,           0,        2718,       -2.94248364,      0.3380014607,       0.408380711,       3.077189042,     -0.3095524546,       3.290835567
          0,           0,        2719,      -2.919214808,      0.3594519252,      0.4132481122,       3.119053155,     -0.3051956235,       3.300319747
          0,           0,        2720,      -2.930656016,       0.348425752,      0.4113981563,       3.088450331,     -0.3032263975,       3.302531687
          0,           0,        2721,      -2.913050013,      0.3657710239,      0.4137224801,       3.098361688,     -0.3012379011,       3.304910364
          0,           0,        2722,      -2.919875761,      0.3578187623,      0.4096705434,       3.132571952,     -0.2993362798,       3.306843097
          0,           0,        2723,      -2.916909273,      0.3612874421,       0.413907236,        3.10138613,      -0.299768744,       3.302081018
          0,           0,        2724,      -2.933159351,      0.3463177173,      0.4112757538,       3.077676933,      -0.300212556,       3.297461832
          0,           0,        2725,      -2.912672842,      0.3657605951,      0.4139847948,       3.131828209,     -0.2948334779,       3.309031101
          0,           0,        2726,      -2.921504055,      0.3574534103,      0.4091035868,       3.096481632,     -0.2944037966,       3.307216833
          0,           0,        2727,      -2.914695563,      0.3631005649,       0.413795684,       3.099534482,     -0.2944386447,       3.304231319
          0,           0,        2728,      -2.937881408,      0.3417724221,      0.4089644516,       3.122630358,     -0.2966610432,       3.295789616
          0,           0,        2729,      -2.918344278,      0.3609263072,      0.4129138376,       3.094581172,     -0.2944207588,       3.300835707
          0,           0,        2730,      -2.931010998,      0.3486855481,       0.411132883,       3.073443638,     -0.2921889654,         3.3057187
          0,           0,        2731,       -2.91112239,      0.3670405149,      0.4145732145,       3.135631767,     -0.2909230295,       3.308788171
          0,           0,        2732,      -2.919629859,      0.3588480013,      0.4092722416,       3.099737842,     -0.2863680091,       3.321123779
          0,           0,        2733,      -2.915465061,      0.3618702218,      0.4134453009,       3.123773775,      -0.288997633,       3.314433641
          0,           0,        2734,      -2.933800275,      0.3456785587,      0.4114612937,       3.090904513,     -0.2881169283,       3.318012808
          0,           0,        2735,      -2.912604036,      0.3661144463,      0.4138296436,       3.099761443,     -0.2856758357,       3.326071339
          0,           0,        2736,      -2.919530182,      0.3580843591,      0.4092088455,       3.129164272,     -0.2858669656,       3.327688045
          0,           0,        2737,      -2.915367745,      0.3622604766,      0.4138372192,       3.099195251,     -0.2889013657,       3.322330734
          0,           0,        2738,      -2.932648559,      0.3466833911,      0.4114592055,       3.075066951,     -0.2923042499,       3.316634191
          0,           0,        2739,      -2.911555163,      0.3661542844,      0.4138901446,       3.135366544,     -0.2925213113,       3.319967282
          0,           0,        2740,      -2.921475601,       0.357071969,      0.4088923276,       3.099414253,     -0.2957904577,       3.315704503
          0,           0,        2741,      -2.914749919,       0.362628698,      0.4137243569,       3.089367918,     -0.2999492404,       3.309639587
          0,           0,        2742,        -2.9301541,       0.347705846,      0.4119440568,       3.122326663,     -0.3024610901,       3.308472496
          0,           0,        2743,      -2.912618065,      0.3656970897,      0.4135548298,       3.107537615,     -0.3024804195,       3.314579889
          0,           0,        2744,      -2.921579108,      0.3564012296,      0.4087763219,       3.086822997,     -0.3042932627,       3.316585273
          0,           0,        2745,      -2.913478438,      0.3629591844,      0.4142695232,       3.132208235,     -0.3093463841,       3.311194256
          0,           0,        2746,      -2.930480999,      0.3484527183,      0.4115319028,       3.090811841,      -0.313371521,       3.309107457
          0,           0,        2747,      -2.912561165,       0.365583026,      0.4133373336,       3.093406505,     -0.3170971049,       3.308340189
          0,           0,        2748,      -2.928261058,       0.349425396,      0.4064258871,       3.124947871,     -0.3218838231,       3.305600535
          0,           0,        2749,      -2.919844182,      0.3578139709,       0.413354651,       3.094980177,      -0.327139305,       3.302345685
          0,           0,        2750,      -2.937812753,      0.3407935505,      0.4138232957,       3.109434479,     -0.3300829851,       3.304774939
          0,           0,        2751,      -2.911835923,      0.3672225349,       0.413886228,       3.109225419,     -0.3317598109,       3.310530379
          0,           0,        2752,      -2.915845025,      0.3613927513,      0.4069097429,       3.094844395,     -0.3335948424,       3.315697906
          0,           0,        2753,       -2.91692874,      0.3598340826,      0.4141851972,        3.13177372,     -0.3441872621,       3.301172193
          0,           0,        2754,      -2.938153229,      0.3414720504,      0.4135375996,       3.088833233,     -0.3499761284,       3.297765304
          0,           0,        2755,      -2.913405905,      0.3658613801,      0.4133359379,       3.089070746,     -0.3495056037,       3.307787274
          0,           0,        2756,      -2.918420557,      0.3591134764,       0.407320928,       3.129699541,     -0.3543929179,       3.306181352
          0,           0,        2757,      -2.916297763,       0.361434343,      0.4144021415,       3.103327292,     -0.3604590358,       3.301897295
          0,           0,        2758,      -2.934242853,      0.3452910761,      0.4130575989,       3.078107476,     -0.3670185973,        3.29667534
          0,           0,        2759,      -2.912248374,       0.365803069,      0.4134228623,       3.131547775,     -0.3659829847,       3.306958144
          0,           0,        2760,      -2.921309464,      0.3573915059,      0.4074783135,       3.099252089,     -0.3703797357,       3.306063614
          0,           0,        2761,      -2.915633861,      0.3622208633,       0.414373803,       3.091253606,     -0.3760491443,       3.302707364
          0,           0,        2762,      -2.938569287,       0.340667037,       0.410284811,       3.120605711,     -0.3833215843,       3.296380706
          0,           0,        2763,      -2.918408156,      0.3606773951,      0.4124577128,       3.103032143,     -0.3855843478,       3.299966799
          0,           0,        2764,      -2.930984111,      0.3485702455,      0.4100759401,       3.077369786,     -0.3874956056,       3.303337522
          0,           0,        2765,      -2.912011979,      0.3666127704,      0.4151278137,       3.129686148,     -0.3910241029,       3.303686846
          0,           0,        2766,      -2.919990687,      0.3583150022,      0.4101533195,       3.094286873,     -0.3889802258,       3.313206976
          0,           0,        2767,      -2.916020261,       0.361855687,      0.4127558399,       3.099694963,     -0.3977575725,       3.303179854
          0,           0,        2768,      -2.939899678,      0.3394986069,      0.4081875986,        3.12091684,     -0.4016129638,       3.301756212
          0,           0,        2769,      -2.919318985,       0.359661333,      0.4139414493,       3.097802282,     -0.3986347233,       3.311204834
          0,           0,        2770,      -2.930484345,      0.3479916167,      0.4121232281,        3.11731592,     -0.3979632551,       3.315767938
          0,           0,        2771,      -2.912888775,      0.3661233935,      0.4136206499,       3.102891415,     -0.3981970234,       3.318413658
          0,           0,        2772,      -2.920144754,      0.3578788195,      0.4087435744,       3.084452728,     -0.3982390271,       3.320946211
          0,           0,        2773,      -2.914991391,      0.3624209089,      0.4141756223,       3.126177644,     -0.4038257511,       3.313838819
          0,           0,        2774,      -2.932177042,      0.3473094821,      0.4117700147,       3.092652214,     -0.4098581019,       3.305952924
          0,           0,        2775,      -2.912781461,      0.3654916429,      0.4135311721,       3.099607653,     -0.4066773357,       3.312351044
          0,           0,        2776,      -2.921023983,      0.3566810196,      0.4091778058,       3.129465772,     -0.4090652929,       3.309437352
          0,           0,        2777,      -2.915264908,      0.3624856378,      0.4139400143,       3.095952537,     -0.4088704533,       3.310447184
          0,           0,        2778,      -2.931095427,      0.3479573565,      0.4114639893,       3.075355741,     -0.4110385926,       3.307515206
          0,           0,        2779,      -2.911416187,      0.3657562384,      0.4137653241,       3.132333878,     -0.4075436068,       3.313815994
          0,           0,        2780,      -2.922245738,      0.3562751918,      0.4089286766,       3.098846557,     -0.4083101598,       3.313113755
          0,           0,        2781,      -2.914747203,      0.3629226676,      0.4138134247,       3.085193038,     -0.4139698526,       3.304604811
          0,           0,        2782,       -2.93662547,      0.3419009244,      0.4089577268,       3.119397947,     -0.4173945653,        3.29963246
          0,           0,        2783,      -2.918645063,      0.3599171835,      0.4127915643,       3.100701271,     -0.4178410852,       3.299579154
          0,           0,        2784,      -2.931869982,      0.3473711965,      0.4111292519,       3.074803979,     -0.4141174444,       3.305659191
          0,           0,        2785,      -2.911391314,      0.3668782066,      0.4146999224,       3.133065782,      -0.415036731,        3.30438268
          0,           0,        2786,      -2.919105959,      0.3590549844,       0.409246669,       3.102031907,     -0.4097579153,       3.312665586
          0,           0,        2787,      -2.916645127,      0.3606964523,      0.4133985069,       3.128296074,     -0.4187706951,       3.297487485
          0,           0,        2788,      -2.943159368,      0.3371193521,      0.4087386132,       3.084271336,     -0.4217073674,       3.292311132
          0,           0,        2789,       -2.91961963,      0.3593322619,      0.4133264033,       3.083978289,       -0.41667811,       3.299729194
          0,           0,        2790,      -2.930216935,      0.3480939842,      0.4114573018,       3.122961816,     -0.4142812562,       3.302490734
          0,           0,        2791,      -2.914005179,      0.3654040978,      0.4139928148,       3.106155874,      -0.412873405,       3.303686027
          0,           0,        2792,      -2.921415946,      0.3566562755,      0.4093683833,       3.084294229,     -0.4104894519,       3.306540211
          0,           0,        2793,      -2.915009221,      0.3622513104,      0.4138907821,       3.131496259,     -0.4113750897,       3.303839721
          0,           0,        2794,      -2.930990075,      0.3485108195,      0.4112073464,       3.094739577,     -0.4134912019,       3.299586521
          0,           0,        2795,      -2.913179096,      0.3656393968,      0.4137930526,       3.096700957,      -0.406591606,       3.310114975
          0,           0,        2796,       -2.92180918,      0.3566849495,      0.4096777785,       3.127128293,     -0.4104949436,       3.303290952
          0,           0,        2797,       -2.91513396,      0.3635265741,      0.4137093529,       3.100568705,     -0.4101789588,       3.303428956
          0,           0,        2798,      -2.930308845,      0.3493366052,      0.4111458161,       3.084435278,     -0.4131161933,       3.298009216
          0,           0,        2799,      -2.912361153,      0.3656402253,      0.4140470525,       3.137052908,     -0.4063955085,       3.308745678
          0,           0,        2800,      -2.923572809,      0.3557619073,       0.409261582,        3.08991003,     -0.4027965778,       3.314003446
          0,           0,        2801,      -2.914050264,      0.3635676424,      0.4138922826,        3.12123083,     -0.4022735924,       3.314387943
          0,           0,        2802,       -2.93709182,      0.3428466351,      0.4083340428,        3.08374763,     -0.4009012664,       3.316187792
          0,           0,        2803,      -2.918217554,      0.3599659825,       0.412868302,       3.094483058,     -0.3988717723,       3.319292452
          0,           0,        2804,      -2.931250805,      0.3471095716,      0.4119299996,        3.12445067,     -0.3936463454,       3.327069637
          0,           0,        2805,      -2.911925576,      0.3672205278,      0.4142508163,       3.104599298,     -0.3948675379,        3.32488965
          0,           0,        2806,      -2.917918273,      0.3598234393,      0.4087736531,        3.08514314,     -0.3909996161,       3.330755039
          0,           0,        2807,      -2.915643524,         0.3612106,      0.4135842858,       3.128511951,     -0.4020029138,       3.312592828
          0,           0,        2808,       -2.93550435,      0.3438361646,       0.411831348,       3.090637051,     -0.4052154637,       3.307139331
          0,           0,        2809,      -2.913051515,      0.3657154692,      0.4138811074,        3.09213554,     -0.4016981304,       3.312438979
          0,           0,        2810,      -2.919155165,      0.3579620804,      0.4088617309,       3.123053487,     -0.4011915528,       3.312961789
          0,           0,        2811,      -2.915657774,      0.3617177327,      0.4135514307,       3.096123147,     -0.4025975481,       3.310292238
          0,           0,        2812,      -2.933158594,      0.3460056531,      0.4117708936,       3.073618018,     -0.4047299328,       3.306797241
          0,           0,        2813,      -2.911754235,      0.3657033199,       0.413982345,       3.129115944,     -0.3995647363,       3.315553589
          0,           0,        2814,      -2.921154652,      0.3570593008,      0.4085897123,        3.09724877,      -0.401980697,       3.312012024
          0,           0,        2815,      -2.914898032,      0.3623355787,      0.4137562001,       3.097087313,     -0.4059799107,       3.305751847
          0,           0,        2816,      -2.937921751,      0.3407550033,      0.4093672161,       3.121025844,     -0.4112967237,       3.297396781
          0,           0,        2817,      -2.918618482,      0.3599076033,      0.4125858917,       3.095087837,     -0.4080285063,       3.303503912
          0,           0,        2818,      -2.930399758,      0.3484488475,      0.4107481362,       3.074928084,     -0.4061551523,       3.306713946
          0,           0,        2819,      -2.911085098,      0.3669012128,      0.4144819492,       3.136379979,     -0.4057517208,       3.307695599
          0,           0,        2820,      -2.918772604,      0.3593198612,        0.40954528,        3.10102178,     -0.4027939874,       3.312431845
          0,           0,        2821,      -2.917267212,      0.3603277888,       0.413272286,       3.086373433,     -0.4106000017,       3.298768903
          0,           0,        2822,      -2.942345698,      0.3367236423,      0.4087211766,       3.115742527,     -0.4144417129,       3.291805512
          0,           0,        2823,       -2.91920697,      0.3597840836,      0.4134262515,       3.100728713,     -0.4089328115,        3.30033871
          0,           0,        2824,      -2.929216855,      0.3490934104,       0.411599595,        3.12012424,     -0.4060294475,       3.303952662
          0,           0,        2825,      -2.913416938,      0.3656208906,      0.4140788686,       3.104607776,     -0.4065113299,       3.302039999
          0,           0,        2826,      -2.921761461,      0.3564326643,      0.4091840695,       3.082638544,     -0.4036663657,        3.30569825
          0,           0,        2827,       -2.91487872,      0.3626477291,      0.4137897173,       3.125983708,       -0.40558347,       3.301133351
          0,           0,        2828,      -2.930612196,      0.3488794326,      0.4112265623,       3.084502316,     -0.4064015249,        3.29875053
          0,           0,        2829,         -2.913501,      0.3651908609,      0.4133758184,       3.090341019,     -0.4008143603,       3.307275356
          0,           0,        2830,      -2.922000151,      0.3560315415,      0.4095320047,       3.128344306,     -0.4029454482,       3.303082687
          0,           0,        2831,      -2.914746884,      0.3635696668,      0.4141616323,       3.104210668,     -0.4028177008,       3.302802589
          0,           0,        2832,      -2.929825638,      0.3496955404,       0.411097976,       3.079497389,     -0.4057791853,         3.2970892
          0,           0,        2833,      -2.912464058,       0.365226525,       0.413727511,       3.136542185,     -0.4018748808,       3.303340167
          0,           0,        2834,       -2.92413894,      0.3548548974,      0.4093767483,       3.098120915,     -0.3999704321,       3.305817548
          0,           0,        2835,      -2.914489103,      0.3635982972,      0.4139107862,        3.09145131,     -0.4005085428,       3.304015279
          0,           0,        2836,      -2.935279838,      0.3435304179,      0.4085895857,       3.120496862,     -0.3997810693,       3.304387038
          0,           0,        2837,      -2.918927565,      0.3597288021,       0.412812992,       3.103864158,     -0.3980495319,       3.306534232
          0,           0,        2838,      -2.932225587,      0.3464162225,       0.411939729,       3.116859266,     -0.3924393485,       3.314725011
          0,           0,        2839,      -2.912133419,      0.3670986478,      0.4143955826,       3.103042248,      -0.391594054,        3.31500131
          0,           0,        2840,      -2.918077737,        0.35982608,      0.4086678285,       3.085421418,     -0.3861668378,       3.322886304
          0,           0,        2841,      -2.916090846,       0.360961007,      0.4134934692,       3.131066231,     -0.3944185169,       3.307246955
          0,           0,        2842,      -2.936142155,       0.343568678,      0.4119500996,       3.092245939,        -0.3959007,       3.303364551
          0,           0,        2843,      -2.913299009,      0.3656056771,      0.4139116311,       3.092492334,     -0.3912759024,       3.309847424
          0,           0,        2844,      -2.919279756,      0.3579481139,      0.4088261028,       3.126271153,     -0.3903488798,       3.310030978
          0,           0,        2845,      -2.916106838,       0.361519596,      0.4136023382,       3.105020003,     -0.3907437977,       3.307789019
          0,           0,        2846,      -2.933215686,      0.3457889507,      0.4119410335,       3.082090771,      -0.391951811,       3.304472036
          0,           0,        2847,      -2.912183703,      0.3655514838,      0.4140615891,       3.134685318,     -0.3860121426,       3.314001012
          0,           0,        2848,      -2.921598235,      0.3569697942,      0.4084577685,       3.095189368,     -0.3873299098,       3.310933089
          0,           0,        2849,      -2.915381967,      0.3623025834,       0.413686507,       3.088254926,      -0.390482766,       3.304475937
          0,           0,        2850,      -2.938348229,      0.3407784425,      0.4093539518,       3.114710628,     -0.3953069753,       3.295150988
          0,           0,        2851,       -2.91848652,      0.3599456624,      0.4126088872,       3.100558004,     -0.3924902013,       3.299828011
          0,           0,        2852,      -2.930105057,      0.3484033849,      0.4110436537,       3.120365061,     -0.3901878137,       3.303025082
          0,           0,        2853,      -2.912555025,      0.3666410648,      0.4141880627,       3.104009632,     -0.3889061648,       3.304691467
          0,           0,        2854,      -2.918808259,      0.3591144602,      0.4094950283,       3.090681194,     -0.3846406638,       3.311402254
          0,           0,        2855,      -2.916914127,      0.3603134275,      0.4137560141,       3.133473585,     -0.3900014897,       3.300536872
          0,           0,        2856,       -2.93687803,      0.3431823954,      0.4112592956,       3.090781245,     -0.3907296932,       3.298108834
          0,           0,        2857,      -2.913645303,      0.3656297396,      0.4139396897,       3.091750681,     -0.3849018815,       3.307468397
          0,           0,        2858,      -2.919680607,      0.3582190329,      0.4093626428,       3.125917664,      -0.384193917,       3.307412001
          0,           0,        2859,      -2.916555042,       0.361386157,      0.4135554562,       3.102826056,     -0.3869905061,       3.300898536
          0,           0,        2860,      -2.934694253,      0.3451937886,      0.4113621697,       3.076981238,      -0.388054987,       3.297565101
          0,           0,        2861,      -2.912630463,      0.3658072578,      0.4137970712,       3.130223976,     -0.3826221214,       3.306601531
          0,           0,        2862,      -2.921193826,      0.3578381343,      0.4089021114,       3.095889432,     -0.3815443829,       3.307656786
          0,           0,        2863,      -2.915652441,      0.3625639632,      0.4137922618,       3.092251563,     -0.3853898299,       3.299655561
          0,           0,        2864,       -2.93935711,      0.3405082865,      0.4090415294,       3.117415302,     -0.3887708308,       3.292850458
          0,           0,        2865,      -2.918889562,      0.3605351252,      0.4128604735,       3.100471125,     -0.3864989382,       3.296968024
          0,           0,        2866,      -2.930493877,      0.3485450829,      0.4113363316,       3.118804782,     -0.3824696246,       3.303918665
          0,           0,        2867,       -2.91309788,      0.3663912267,      0.4143851674,       3.103531042,     -0.3805417792,        3.30715283
          0,           0,        2868,      -2.920095137,       0.358136556,      0.4092539102,       3.086750252,     -0.3739741737,       3.318799302
